"Date","Price","Open","High","Low","Vol.","Change %"
"11/12/2009","1,668.9","1,632.1","1,681.2","1,607.6","47.46M","3.82%"
"11/11/2009","1,607.6","1,570.8","1,607.6","1,509.4","31.94M","4.80%"
"11/10/2009","1,534.0","1,595.3","1,607.6","1,521.7","42.98M","-3.85%"
"11/09/2009","1,595.3","1,644.4","1,656.7","1,595.3","27.50M","-4.41%"
"11/06/2009","1,668.9","1,742.6","1,742.6","1,668.9","32.46M","-2.16%"
"11/05/2009","1,705.8","1,693.5","1,730.3","1,668.9","47.90M","0.72%"
"11/04/2009","1,693.5","1,730.3","1,767.1","1,668.9","43.43M","-2.13%"
"11/03/2009","1,730.3","1,791.7","1,791.7","1,718.0","91.62M","-4.08%"
"11/02/2009","1,803.9","1,803.9","1,816.2","1,803.9","42.35M","-4.55%"
"10/30/2009","1,889.8","1,914.4","1,938.9","1,865.3","57.30M","0.00%"
"10/29/2009","1,889.8","1,926.6","1,926.6","1,840.7","96.20M","-1.91%"
"10/28/2009","1,926.6","1,963.5","1,963.5","1,914.4","32.07M","-1.26%"
"10/27/2009","1,951.2","1,963.5","1,963.5","1,889.8","71.76M","-1.85%"
"10/26/2009","1,988.0","2,049.4","2,073.9","1,975.7","63.28M","-0.61%"
"10/23/2009","2,000.3","2,061.6","2,061.6","2,000.3","105.92M","1.88%"
"10/22/2009","1,963.5","1,963.5","1,963.5","1,938.9","77.85M","4.58%"
"10/21/2009","1,877.6","1,840.7","1,877.6","1,828.5","56.35M","2.00%"
"10/20/2009","1,840.7","1,828.5","1,853.0","1,828.5","37.99M","2.04%"
"10/19/2009","1,803.9","1,828.5","1,828.5","1,791.7","33.71M","0.00%"
"10/16/2009","1,803.9","1,853.0","1,865.3","1,803.9","54.12M","-2.65%"
"10/15/2009","1,853.0","1,889.8","1,889.8","1,840.7","63.23M","2.03%"
"10/14/2009","1,816.2","1,754.8","1,840.7","1,754.8","50.76M","3.50%"
"10/13/2009","1,754.8","1,791.7","1,803.9","1,754.8","25.56M","-2.72%"
"10/12/2009","1,803.9","1,779.4","1,816.2","1,742.6","68.04M","4.26%"
"10/09/2009","1,730.3","1,742.4","1,742.4","1,706.1","24.03M","1.42%"
"10/08/2009","1,706.1","1,706.1","1,718.2","1,681.9","22.04M","0.00%"
"10/07/2009","1,706.1","1,645.6","1,706.1","1,645.6","37.43M","4.44%"
"10/06/2009","1,633.5","1,645.6","1,657.7","1,621.4","28.06M","0.00%"
"10/05/2009","1,633.5","1,669.8","1,681.9","1,621.4","37.20M","-0.74%"
"10/02/2009","1,645.6","1,645.6","1,669.8","1,609.3","67.90M","-2.86%"
"10/01/2009","1,694.0","1,730.3","1,742.4","1,694.0","37.00M","-2.10%"
"09/30/2009","1,730.3","1,766.6","1,766.6","1,730.3","28.00M","-1.38%"
"09/29/2009","1,754.5","1,754.5","1,766.6","1,730.3","59.74M","0.69%"
"09/28/2009","1,742.4","1,778.7","1,778.7","1,742.4","57.35M","-0.69%"
"09/25/2009","1,754.5","1,742.4","1,778.7","1,742.4","45.67M","-0.68%"
"09/24/2009","1,766.6","1,790.8","1,815.0","1,754.5","54.24M","-1.35%"
"09/23/2009","1,790.8","1,790.8","1,827.1","1,778.7","91.14M","2.78%"
"09/22/2009","1,742.4","1,790.8","1,790.8","1,742.4","65.72M","0.00%"
"09/21/2009","1,742.4","1,706.1","1,742.4","1,706.1","110.60M","4.35%"
"09/18/2009","1,669.8","1,657.7","1,681.9","1,657.7","33.15M","0.00%"
"09/17/2009","1,669.8","1,669.8","1,681.9","1,645.6","39.47M","0.00%"
"09/16/2009","1,669.8","1,694.0","1,706.1","1,669.8","48.04M","-1.43%"
"09/15/2009","1,694.0","1,718.2","1,718.2","1,669.8","47.74M","-0.71%"
"09/14/2009","1,706.1","1,706.1","1,730.3","1,694.0","40.18M","-0.70%"
"09/11/2009","1,718.2","1,754.5","1,754.5","1,718.2","35.83M","-1.39%"
"09/10/2009","1,742.4","1,742.4","1,778.7","1,730.3","29.95M","-1.37%"
"09/09/2009","1,766.6","1,778.7","1,778.7","1,730.3","93.52M","4.29%"
"09/08/2009","1,694.0","1,645.6","1,694.0","1,645.6","33.53M","4.48%"
"09/07/2009","1,621.4","1,633.5","1,633.5","1,573.0","27.53M","-0.74%"
"09/04/2009","1,633.5","1,681.9","1,681.9","1,633.5","31.59M","-2.17%"
"09/03/2009","1,669.8","1,657.7","1,694.0","1,657.7","22.77M","-0.72%"
"09/01/2009","1,681.9","1,669.8","1,694.0","1,669.8","33.60M","0.00%"
"08/31/2009","1,681.9","1,718.2","1,718.2","1,681.9","46.63M","-0.71%"
"08/28/2009","1,694.0","1,681.9","1,694.0","1,669.8","19.29M","1.45%"
"08/27/2009","1,669.8","1,681.9","1,694.0","1,669.8","22.95M","-0.72%"
"08/26/2009","1,681.9","1,694.0","1,706.1","1,669.8","29.12M","0.00%"
"08/25/2009","1,681.9","1,694.0","1,718.2","1,681.9","31.16M","-1.42%"
"08/24/2009","1,706.1","1,681.9","1,718.2","1,681.9","32.87M","1.44%"
"08/21/2009","1,681.9","1,706.1","1,742.4","1,681.9","46.61M","0.00%"
"08/20/2009","1,681.9","1,694.0","1,694.0","1,669.8","23.79M","0.00%"
"08/19/2009","1,681.9","1,669.8","1,681.9","1,645.6","24.92M","2.96%"
"08/18/2009","1,633.5","1,621.4","1,657.7","1,609.3","37.71M","0.00%"
"08/17/2009","1,633.5","1,645.6","1,657.7","1,621.4","42.63M","-1.46%"
"08/14/2009","1,657.7","1,657.7","1,681.9","1,645.6","42.36M","-1.44%"
"08/13/2009","1,681.9","1,669.8","1,694.0","1,657.7","43.47M","1.46%"
"08/12/2009","1,657.7","1,657.7","1,681.9","1,633.5","36.91M","1.48%"
"08/11/2009","1,633.5","1,548.8","1,633.5","1,548.8","54.68M","4.65%"
"08/10/2009","1,560.9","1,524.6","1,573.0","1,512.5","39.72M","4.03%"
"08/07/2009","1,500.4","1,476.2","1,500.4","1,476.2","34.30M","1.64%"
"08/06/2009","1,476.2","1,476.2","1,512.5","1,476.2","54.14M","0.00%"
"08/05/2009","1,476.2","1,439.9","1,476.2","1,427.8","36.26M","1.67%"
"08/04/2009","1,452.0","1,452.0","1,452.0","1,427.8","32.49M","1.69%"
"08/03/2009","1,427.8","1,427.8","1,452.0","1,415.7","21.39M","-0.84%"
"07/31/2009","1,439.9","1,415.7","1,439.9","1,391.5","33.24M","4.39%"
"07/30/2009","1,379.4","1,379.4","1,403.6","1,355.2","21.59M","-1.72%"
"07/29/2009","1,403.6","1,439.9","1,464.1","1,403.6","30.74M","-1.69%"
"07/28/2009","1,427.8","1,476.2","1,488.3","1,415.7","36.23M","-4.07%"
"07/27/2009","1,488.3","1,488.3","1,500.4","1,427.8","86.97M","3.36%"
"07/24/2009","1,439.9","1,439.9","1,439.9","1,439.9","25.26M","4.39%"
"07/23/2009","1,379.4","1,331.0","1,379.4","1,318.9","28.64M","3.64%"
"07/22/2009","1,331.0","1,343.1","1,343.1","1,306.8","21.74M","1.85%"
"07/21/2009","1,306.8","1,306.8","1,331.0","1,294.7","18.02M","0.93%"
"07/20/2009","1,294.7","1,294.7","1,306.8","1,282.6","13.94M","-2.73%"
"07/17/2009","1,331.0","1,331.0","1,355.2","1,318.9","15.04M","0.00%"
"07/16/2009","1,331.0","1,355.2","1,355.2","1,318.9","18.13M","0.92%"
"07/15/2009","1,318.9","1,318.9","1,343.1","1,306.8","13.55M","1.87%"
"07/14/2009","1,294.7","1,306.8","1,306.8","1,270.5","22.22M","-0.93%"
"07/13/2009","1,306.8","1,331.0","1,331.0","1,294.7","20.30M","-2.70%"
"07/10/2009","1,343.1","1,367.3","1,379.4","1,331.0","25.12M","-2.63%"
"07/09/2009","1,379.4","1,367.3","1,391.5","1,355.2","17.62M","0.88%"
"07/08/2009","1,367.3","1,367.3","1,379.4","1,355.2","24.41M","0.00%"
"07/07/2009","1,367.3","1,379.4","1,403.6","1,355.2","26.81M","-1.74%"
"07/06/2009","1,391.5","1,355.2","1,391.5","1,343.1","40.81M","4.55%"
"07/03/2009","1,331.0","1,306.8","1,331.0","1,294.7","24.01M","0.92%"
"07/02/2009","1,318.9","1,294.7","1,331.0","1,270.5","34.01M","3.81%"
"07/01/2009","1,270.5","1,258.4","1,294.7","1,246.3","43.01M","-2.78%"
"06/30/2009","1,306.8","1,379.4","1,379.4","1,306.8","45.99M","-4.42%"
"06/29/2009","1,367.3","1,367.3","1,391.5","1,355.2","32.46M","0.00%"
"06/26/2009","1,367.3","1,343.1","1,367.3","1,331.0","27.20M","1.80%"
"06/25/2009","1,343.1","1,391.5","1,391.5","1,331.0","55.93M","0.91%"
"06/24/2009","1,331.0","1,331.0","1,331.0","1,318.9","25.98M","4.76%"
"06/23/2009","1,270.5","1,270.5","1,306.8","1,270.5","89.99M","-4.55%"
"06/22/2009","1,331.0","1,343.1","1,367.3","1,331.0","54.73M","-4.35%"
"06/19/2009","1,391.5","1,427.8","1,427.8","1,367.3","66.29M","0.00%"
"06/18/2009","1,391.5","1,415.7","1,415.7","1,343.1","37.54M","0.88%"
"06/17/2009","1,379.4","1,282.6","1,379.4","1,282.6","71.54M","4.59%"
"06/16/2009","1,318.9","1,318.9","1,355.2","1,318.9","61.64M","-4.39%"
"06/15/2009","1,379.4","1,379.4","1,427.8","1,379.4","65.27M","-4.20%"
"06/12/2009","1,439.9","1,536.7","1,536.7","1,427.8","66.04M","-3.25%"
"06/11/2009","1,488.3","1,464.1","1,488.3","1,415.7","81.16M","4.24%"
"06/10/2009","1,427.8","1,452.0","1,464.1","1,427.8","85.34M","-4.84%"
"06/09/2009","1,500.4","1,500.4","1,500.4","1,439.9","86.24M","4.20%"
"06/08/2009","1,439.9","1,439.9","1,439.9","1,427.8","80.65M","4.39%"
"06/05/2009","1,379.4","1,379.4","1,379.4","1,367.3","230.15M","4.59%"
"06/04/2009","1,318.9","1,282.6","1,331.0","1,282.6","59.13M","3.81%"
"06/03/2009","1,270.5","1,270.5","1,282.6","1,246.3","38.84M","0.00%"
"06/02/2009","1,270.5","1,282.6","1,282.6","1,258.4","70.85M","3.96%"
"06/01/2009","1,222.1","1,210.0","1,222.1","1,190.6","30.04M","4.12%"
"05/29/2009","1,173.7","1,185.8","1,185.8","1,142.2","27.11M","1.46%"
"05/28/2009","1,156.8","1,161.6","1,195.5","1,154.3","32.91M","-3.43%"
"05/27/2009","1,197.9","1,210.0","1,222.1","1,195.5","38.42M","-1.00%"
"05/26/2009","1,210.0","1,246.3","1,258.4","1,210.0","34.99M","-2.91%"
"05/25/2009","1,246.3","1,222.1","1,246.3","1,210.0","33.36M","4.04%"
"05/22/2009","1,197.9","1,197.9","1,222.1","1,185.8","38.91M","-2.94%"
"05/21/2009","1,234.2","1,270.5","1,270.5","1,222.1","33.86M","-2.86%"
"05/20/2009","1,270.5","1,270.5","1,270.5","1,246.3","139.77M","5.00%"
"05/19/2009","1,210.0","1,246.3","1,246.3","1,197.9","41.61M","1.01%"
"05/18/2009","1,197.9","1,173.7","1,234.2","1,173.7","25.47M","-2.94%"
"05/15/2009","1,234.2","1,210.0","1,234.2","1,188.2","45.91M","4.08%"
"05/14/2009","1,185.8","1,135.0","1,185.8","1,127.7","59.40M","0.00%"
"05/13/2009","1,185.8","1,234.2","1,258.4","1,185.8","60.75M","-4.85%"
"05/12/2009","1,246.3","1,210.0","1,246.3","1,164.0","47.95M","3.41%"
"05/11/2009","1,205.2","1,210.0","1,222.1","1,185.8","56.12M","1.84%"
"05/08/2009","1,183.4","1,173.7","1,222.1","1,168.9","50.07M","1.24%"
"05/07/2009","1,168.9","1,168.9","1,168.9","1,149.5","53.76M","5.00%"
"05/06/2009","1,113.2","1,118.0","1,127.7","1,076.9","138.21M","3.60%"
"05/05/2009","1,074.5","1,074.5","1,074.5","1,074.5","13.45M","4.96%"
"05/04/2009","1,023.7","1,023.7","1,023.7","1,023.7","8.22M","4.96%"
"04/29/2009","975.3","970.4","975.3","963.2","30.21M","0.75%"
"04/28/2009","968.0","955.9","980.1","953.5","24.69M","1.27%"
"04/27/2009","955.9","970.4","980.1","948.6","25.33M","-1.50%"
"04/24/2009","970.4","951.1","970.4","936.5","23.99M","-0.99%"
"04/23/2009","980.1","992.2","1,014.0","980.1","30.04M","-0.98%"
"04/22/2009","989.8","989.8","989.8","953.5","47.42M","4.87%"
"04/21/2009","943.8","856.7","943.8","856.7","52.14M","4.84%"
"04/20/2009","900.2","900.2","919.6","897.8","51.37M","-4.62%"
"04/17/2009","943.8","943.8","987.4","924.4","41.43M","-2.99%"
"04/16/2009","972.8","972.8","972.8","936.5","53.63M","4.96%"
"04/15/2009","926.9","955.9","999.5","926.9","46.49M","-4.01%"
"04/14/2009","965.6","943.8","965.6","919.6","68.55M","5.00%"
"04/13/2009","919.6","919.6","919.6","919.6","4.82M","4.84%"
"04/10/2009","877.2","877.2","877.2","877.2","6.21M","4.79%"
"04/09/2009","837.1","848.9","848.9","818.2","34.61M","0.00%"
"04/08/2009","837.1","863.0","912.5","837.1","45.14M","-4.31%"
"04/07/2009","874.8","834.7","874.8","825.3","43.45M","4.80%"
"04/03/2009","834.7","834.7","834.7","830.0","17.12M","4.73%"
"04/02/2009","797.0","778.1","797.0","766.3","33.83M","4.97%"
"04/01/2009","759.3","745.1","759.3","728.6","26.99M","4.89%"
"03/31/2009","723.9","731.0","733.3","707.4","19.70M","-1.29%"
"03/30/2009","733.3","721.5","759.3","721.5","17.15M","-2.81%"
"03/27/2009","754.5","780.5","780.5","754.5","48.50M","1.27%"
"03/26/2009","745.1","745.1","745.1","733.3","31.72M","4.98%"
"03/25/2009","709.7","672.0","709.7","672.0","53.39M","4.88%"
"03/24/2009","676.7","676.7","676.7","674.4","17.01M","4.74%"
"03/23/2009","646.1","650.8","650.8","631.9","17.81M","-0.36%"
"03/20/2009","648.4","643.7","662.6","643.7","8.79M","-1.08%"
"03/19/2009","655.5","672.0","693.2","655.5","22.33M","-4.79%"
"03/18/2009","688.5","688.5","695.6","681.4","25.44M","2.82%"
"03/17/2009","669.7","641.4","669.7","641.4","27.05M","4.41%"
"03/16/2009","641.4","615.4","641.4","613.1","14.22M","3.82%"
"03/13/2009","617.8","624.9","629.6","617.8","5.22M","-0.76%"
"03/12/2009","622.5","631.9","641.4","617.8","10.70M","-3.65%"
"03/11/2009","646.1","650.8","650.8","636.6","15.64M","4.18%"
"03/10/2009","620.1","608.3","622.5","601.3","16.06M","3.54%"
"03/09/2009","598.9","594.2","606.0","594.2","6.80M","-0.39%"
"03/06/2009","601.3","589.5","606.0","589.5","3.75M","0.00%"
"03/05/2009","601.3","601.3","603.6","594.2","8.43M","2.41%"
"03/04/2009","587.1","580.1","589.5","580.1","3.06M","0.81%"
"03/03/2009","582.4","582.4","584.8","575.3","4.63M","-3.14%"
"03/02/2009","601.3","587.1","613.1","587.1","2.92M","0.00%"
"02/27/2009","601.3","580.1","610.7","580.1","4.52M","2.00%"
"02/26/2009","589.5","601.3","601.3","577.7","4.24M","-1.96%"
"02/25/2009","601.3","601.3","601.3","591.8","13.86M","4.94%"
"02/24/2009","573.0","575.3","577.7","573.0","7.88M","-4.71%"
"02/23/2009","601.3","615.4","617.8","601.3","9.02M","-4.85%"
"02/20/2009","631.9","636.6","636.6","624.9","3.30M","-1.11%"
"02/19/2009","639.0","648.4","653.2","629.6","7.14M","1.12%"
"02/18/2009","631.9","627.2","641.4","627.2","9.98M","-3.25%"
"02/17/2009","653.2","672.0","672.0","648.4","11.10M","-4.15%"
"02/16/2009","681.4","683.8","693.2","679.1","4.65M","-2.03%"
"02/13/2009","695.6","700.3","700.3","695.6","3.07M","-0.67%"
"02/12/2009","700.3","707.4","714.5","698.0","3.24M","0.00%"
"02/11/2009","700.3","686.2","712.1","686.2","4.75M","-0.67%"
"02/10/2009","705.0","683.8","719.2","676.7","13.51M","2.75%"
"02/09/2009","686.2","683.8","686.2","669.7","9.08M","4.68%"
"02/06/2009","655.5","650.8","655.5","643.7","8.05M","1.83%"
"02/05/2009","643.7","660.2","662.6","641.4","8.24M","-3.87%"
"02/04/2009","669.7","676.7","698.0","662.6","9.52M","-3.40%"
"02/03/2009","693.2","702.7","702.7","690.9","7.18M","-2.00%"
"02/02/2009","707.4","723.9","726.2","702.7","5.66M","-2.60%"
"01/23/2009","726.2","714.5","728.6","714.5","1.51M","0.98%"
"01/22/2009","719.2","719.2","719.2","714.5","1.56M","1.33%"
"01/21/2009","709.7","719.2","721.5","709.7","4.55M","-1.63%"
"01/20/2009","721.5","723.9","723.9","719.2","4.54M","-0.33%"
"01/19/2009","723.9","733.3","733.3","723.9","5.14M","-1.29%"
"01/16/2009","733.3","735.7","740.4","731.0","3.88M","-0.32%"
"01/15/2009","735.7","733.3","738.0","733.3","4.09M","-0.32%"
"01/14/2009","738.0","731.0","752.2","731.0","7.72M","0.00%"
"01/13/2009","738.0","745.1","745.1","735.7","7.91M","-1.57%"
"01/12/2009","749.8","747.5","749.8","742.8","5.86M","0.00%"
"01/09/2009","749.8","749.8","754.5","747.5","12.30M","0.32%"
"01/08/2009","747.5","742.8","756.9","740.4","13.68M","-1.55%"
"01/07/2009","759.3","754.5","766.3","749.8","21.48M","3.21%"
"01/06/2009","735.7","726.2","742.8","726.2","9.84M","1.63%"
"01/05/2009","723.9","731.0","731.0","716.8","8.16M","-0.97%"
"01/02/2009","731.0","742.8","742.8","728.6","4.28M","-1.59%"
"12/31/2008","742.8","761.6","761.6","742.8","13.34M","-1.56%"
"12/30/2008","754.5","731.0","756.9","731.0","21.00M","3.23%"
"12/29/2008","731.0","731.0","735.7","728.6","6.78M","0.00%"
"12/26/2008","731.0","721.5","735.7","719.2","9.31M","1.31%"
"12/25/2008","721.5","731.0","731.0","719.2","7.18M","0.33%"
"12/24/2008","719.2","707.4","723.9","707.4","9.06M","0.00%"
"12/23/2008","719.2","723.9","726.2","712.1","12.92M","-2.24%"
"12/22/2008","735.7","742.8","742.8","726.2","13.95M","3.31%"
"12/19/2008","712.1","695.6","719.2","695.6","15.94M","0.00%"
"12/18/2008","712.1","705.0","721.5","695.6","7.81M","1.00%"
"12/17/2008","705.0","702.7","714.5","681.4","10.63M","3.46%"
"12/16/2008","681.4","707.4","707.4","681.4","8.17M","-4.93%"
"12/15/2008","716.8","716.8","716.8","695.6","14.01M","4.83%"
"12/12/2008","683.8","679.1","683.8","660.2","15.96M","4.69%"
"12/11/2008","653.2","641.4","655.5","641.4","4.77M","1.84%"
"12/10/2008","641.4","646.1","650.8","641.4","4.40M","-2.16%"
"12/09/2008","655.5","634.3","660.2","634.3","10.15M","3.35%"
"12/08/2008","634.3","646.1","650.8","634.3","13.80M","-4.95%"
"12/05/2008","667.3","698.0","698.0","660.2","7.81M","-2.75%"
"12/04/2008","686.2","683.9","699.8","683.9","8.87M","0.67%"
"12/03/2008","681.6","683.9","683.9","679.3","4.42M","0.34%"
"12/02/2008","679.3","683.9","683.9","679.3","3.95M","-1.97%"
"12/01/2008","693.0","674.8","709.0","672.5","8.11M","0.00%"
"11/28/2008","693.0","688.4","693.0","661.1","18.58M","4.83%"
"11/27/2008","661.1","683.9","683.9","661.1","19.54M","-4.29%"
"11/26/2008","690.7","706.7","711.2","690.7","12.55M","-2.26%"
"11/25/2008","706.7","706.7","706.7","697.6","10.22M","2.65%"
"11/24/2008","688.4","706.7","706.7","683.9","12.48M","1.00%"
"11/21/2008","681.6","656.5","686.2","656.5","14.39M","-0.66%"
"11/20/2008","686.2","686.2","702.1","686.2","25.70M","-4.75%"
"11/19/2008","720.4","729.5","731.8","718.1","6.71M","-0.32%"
"11/18/2008","722.6","718.1","745.4","718.1","9.71M","-3.06%"
"11/17/2008","745.4","738.6","756.8","738.6","7.45M","-1.51%"
"11/14/2008","756.8","775.1","775.1","740.9","10.72M","2.15%"
"11/13/2008","740.9","702.1","752.3","702.1","10.93M","1.56%"
"11/12/2008","729.5","724.9","729.5","724.9","21.63M","-4.19%"
"11/11/2008","761.4","770.5","775.1","761.4","12.65M","-4.84%"
"11/10/2008","800.1","786.5","832.1","786.5","15.44M","0.29%"
"11/07/2008","797.9","797.9","836.6","797.9","35.59M","-4.89%"
"11/06/2008","838.9","797.9","848.0","786.5","55.94M","3.66%"
"11/05/2008","809.3","809.3","809.3","809.3","3.44M","4.72%"
"11/04/2008","772.8","736.3","772.8","729.5","14.31M","4.95%"
"11/03/2008","736.3","713.5","763.7","706.7","25.78M","-0.62%"
"10/31/2008","740.9","706.7","740.9","690.7","23.69M","4.84%"
"10/30/2008","706.7","706.7","743.2","706.7","32.20M","-4.91%"
"10/29/2008","743.2","779.6","779.6","711.2","37.88M","0.00%"
"10/28/2008","743.2","743.2","747.7","743.2","45.49M","-4.96%"
"10/27/2008","781.9","781.9","781.9","781.9","5.24M","-4.99%"
"10/24/2008","822.9","822.9","843.5","822.9","13.91M","-5.00%"
"10/23/2008","866.3","866.3","877.6","866.3","9.46M","-4.76%"
"10/22/2008","909.6","911.8","923.2","907.3","12.04M","-3.86%"
"10/21/2008","946.0","946.0","946.0","918.7","14.12M","2.98%"
"10/20/2008","918.7","946.0","946.0","916.4","10.67M","-3.36%"
"10/17/2008","950.6","946.0","957.4","941.5","15.28M","0.48%"
"10/16/2008","946.0","927.8","968.8","927.8","16.00M","-3.04%"
"10/15/2008","975.7","975.7","975.7","911.8","35.77M","4.90%"
"10/14/2008","930.1","930.1","930.1","930.1","1.93M","4.88%"
"10/13/2008","886.8","905.0","932.4","886.8","25.66M","-4.89%"
"10/10/2008","932.4","932.4","932.4","932.4","4.47M","-4.88%"
"10/09/2008","980.2","980.2","1,037.2","980.2","35.14M","-4.87%"
"10/08/2008","1,030.4","1,030.4","1,030.4","1,030.4","16.41M","-4.84%"
"10/07/2008","1,082.8","1,082.8","1,082.8","1,082.8","10.89M","-4.81%"
"10/06/2008","1,137.5","1,162.6","1,162.6","1,137.5","22.47M","-4.95%"
"10/03/2008","1,196.8","1,196.8","1,231.0","1,196.8","21.88M","-2.78%"
"10/02/2008","1,231.0","1,231.0","1,265.2","1,196.8","28.81M","0.00%"
"10/01/2008","1,231.0","1,299.4","1,310.8","1,219.6","48.36M","-3.57%"
"09/30/2008","1,276.6","1,276.6","1,276.6","1,276.6","1.06M","-4.27%"
"09/29/2008","1,333.6","1,322.2","1,390.6","1,322.2","41.33M","-4.10%"
"09/26/2008","1,390.6","1,402.0","1,402.0","1,345.0","65.18M","3.39%"
"09/25/2008","1,345.0","1,322.2","1,345.0","1,310.8","42.71M","4.42%"
"09/24/2008","1,288.0","1,322.2","1,333.6","1,288.0","18.41M","-3.42%"
"09/23/2008","1,333.6","1,299.4","1,367.8","1,276.6","81.11M","1.74%"
"09/22/2008","1,310.8","1,310.8","1,310.8","1,310.8","270.00K","4.55%"
"09/19/2008","1,253.8","1,253.8","1,253.8","1,253.8","12.50M","4.76%"
"09/18/2008","1,196.8","1,196.8","1,196.8","1,196.8","19.07M","-4.55%"
"09/17/2008","1,253.8","1,253.8","1,276.6","1,253.8","30.20M","-3.51%"
"09/16/2008","1,299.4","1,390.6","1,390.6","1,299.4","31.28M","-4.20%"
"09/15/2008","1,356.4","1,356.4","1,356.4","1,322.2","21.27M","4.39%"
"09/12/2008","1,299.4","1,299.4","1,345.0","1,299.4","44.29M","-4.20%"
"09/11/2008","1,356.4","1,345.0","1,379.2","1,345.0","19.86M","-0.83%"
"09/10/2008","1,367.8","1,435.0","1,435.0","1,356.6","14.48M","-3.17%"
"09/09/2008","1,412.6","1,412.6","1,446.2","1,367.8","20.77M","1.61%"
"09/08/2008","1,390.2","1,345.3","1,435.0","1,345.3","35.58M","-1.59%"
"09/05/2008","1,412.6","1,446.2","1,457.5","1,412.6","30.94M","-4.55%"
"09/04/2008","1,479.9","1,457.5","1,513.5","1,446.2","33.50M","-2.22%"
"09/03/2008","1,513.5","1,502.3","1,513.5","1,491.1","39.07M","4.65%"
"08/29/2008","1,446.2","1,446.2","1,446.2","1,446.2","50.79M","-4.44%"
"08/28/2008","1,513.5","1,513.5","1,513.5","1,513.5","9.01M","-4.93%"
"08/27/2008","1,592.0","1,592.0","1,670.5","1,592.0","66.66M","-4.70%"
"08/26/2008","1,670.5","1,771.4","1,771.4","1,659.3","48.08M","-3.25%"
"08/25/2008","1,726.5","1,737.7","1,737.7","1,670.5","48.94M","4.05%"
"08/22/2008","1,659.3","1,692.9","1,726.5","1,659.3","26.62M","-4.52%"
"08/21/2008","1,737.7","1,670.5","1,748.9","1,614.4","57.80M","4.03%"
"08/20/2008","1,670.5","1,614.4","1,692.9","1,592.0","45.95M","3.47%"
"08/19/2008","1,614.4","1,614.4","1,614.4","1,569.6","74.82M","4.35%"
"08/18/2008","1,547.1","1,535.9","1,547.1","1,502.3","40.57M","4.55%"
"08/15/2008","1,479.9","1,479.9","1,479.9","1,479.9","14.01M","2.33%"
"08/14/2008","1,446.2","1,446.2","1,446.2","1,435.0","35.15M","2.38%"
"08/13/2008","1,412.6","1,379.0","1,412.6","1,367.8","45.14M","2.44%"
"08/12/2008","1,379.0","1,379.0","1,379.0","1,356.6","36.42M","2.50%"
"08/11/2008","1,345.3","1,345.3","1,345.3","1,322.9","39.57M","2.56%"
"08/08/2008","1,311.7","1,289.3","1,311.7","1,255.7","53.64M","2.63%"
"08/07/2008","1,278.1","1,289.3","1,289.3","1,266.9","35.20M","1.79%"
"08/06/2008","1,255.7","1,255.7","1,255.7","1,255.7","14.82M","2.75%"
"08/05/2008","1,222.0","1,222.0","1,255.7","1,210.8","37.64M","-1.80%"
"08/04/2008","1,244.4","1,300.5","1,300.5","1,233.2","92.16M","-1.77%"
"08/01/2008","1,266.9","1,266.9","1,266.9","1,266.9","6.61M","2.73%"
"07/31/2008","1,233.2","1,233.2","1,233.2","1,233.2","9.16M","2.80%"
"07/30/2008","1,199.6","1,199.6","1,199.6","1,199.6","5.44M","2.88%"
"07/29/2008","1,166.0","1,166.0","1,166.0","1,166.0","411.69K","2.97%"
"07/28/2008","1,132.3","1,132.3","1,132.3","1,132.3","2.18M","2.23%"
"07/25/2008","1,107.7","1,107.7","1,107.7","1,087.5","22.68M","2.92%"
"07/24/2008","1,076.3","1,121.1","1,121.1","1,067.3","55.97M","-2.04%"
"07/23/2008","1,098.7","1,098.7","1,098.7","1,098.7","4.11M","-2.97%"
"07/22/2008","1,132.3","1,132.3","1,132.3","1,132.3","3.52M","-2.88%"
"07/21/2008","1,166.0","1,177.2","1,199.6","1,166.0","29.95M","-2.80%"
"07/18/2008","1,199.6","1,199.6","1,199.6","1,166.0","59.94M","2.88%"
"07/17/2008","1,166.0","1,166.0","1,166.0","1,166.0","1.77M","2.97%"
"07/16/2008","1,132.3","1,132.3","1,132.3","1,109.9","64.44M","2.02%"
"07/15/2008","1,109.9","1,109.9","1,109.9","1,109.9","7.71M","2.91%"
"07/14/2008","1,078.5","1,078.5","1,078.5","1,078.5","9.77M","3.00%"
